review_id,original_text,pre_translated_text,emoji_converted,detected_lang,confidence,translated_text,cleaned_text,post_translated
1c3d611e-7f0b-47f1-badb-f96a5d5d4f47,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
f5c672db-7572-41f5-8382-15823f55731b,ভালো,good,good,en,0.895,good,good,good
6faef4f5-b73e-43ab-baa1-b33c71883ee1,good luck 🤞🤞🤞,gooddood luck 🤞🤞🤞,gooddood luck  crossed_fingers  crossed_fingers  crossed_fingers ,en,0.588,gooddood luck  crossed_fingers  crossed_fingers  crossed_fingers ,gooddood luck crossed_fingers crossed_fingers crossed_fingers,gooddood luck crossed_fingers crossed_fingers crossed_fingers
3a5da699-51b4-4ea1-a93a-efde50686251,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
56c292d5-f36c-4979-8ca3-dd76b133096d,sera app 👍,sera appp 👍,sera appp  thumbs_up ,en,0.497,sera appp  thumbs_up ,sera app thumbs_up,sera app thumbs_up
3528c142-93f7-4d98-b1cb-1a561b3927e2,খুবই ভালো,খুবই good,খুবই good,en,0.303,খুবই good,good,good
bac36c22-473a-4ba6-a6c3-efa5e5d0142c,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
3cc2f554-de20-4a5d-a151-2211b65c5c12,suppar,super,super,en,0.384,super,super,super
ac188a1e-bcc3-4c07-9bdd-6e745e53abf5,nice,nice,nice,en,0.839,nice,nice,nice
9a133f80-960c-4002-ba8b-2e10e785236d,nice bank app,nice bank appp,nice bank appp,en,0.87,nice bank appp,nice bank app,nice bank app
1ba92ed2-357e-461e-baf2-d19fa1cd4037,career nicee,career nicee,career nicee,en,0.877,career nicee,career nicee,career nice
e94f3796-6d14-4278-a6a9-8349b3d48e45,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
ebc0b9b7-2995-4186-a3e4-c6afed816205,good 💯,gooddood 💯,gooddood  hundred_points ,en,0.219,gooddood  hundred_points ,gooddood hundred_points,gooddood hundred_points
3065ba0c-d0f1-4a15-b582-3ec7420cf102,ভালো,good,good,en,0.895,good,good,good
ab87fe45-b88a-4bcd-ada3-232f2fed844a,ভালো,good,good,en,0.895,good,good,good
5aab7c2a-2ebb-4c0c-90d1-a97a8cfc6b7a,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
7c83eee0-30e1-4ec7-8748-a11f14fdd70d,ভালো,good,good,en,0.895,good,good,good
eac129ba-47b2-492d-88c1-f48b7753d1ca,ভালো,good,good,en,0.895,good,good,good
c72e7d7e-8518-415c-b41c-0c8d211d77a1,খুবই ভালো 🌺❣️🌹❤️👍🌹❣️🌹🌺,খুবই good 🌺❣️🌹❤️👍🌹❣️🌹🌺,খুবই good  hibiscus  heart_exclamation  rose  red_heart  thumbs_up  rose  heart_exclamation  rose  hibiscus ,en,0.437,খুবই good  hibiscus  heart_exclamation  rose  red_heart  thumbs_up  rose  heart_exclamation  rose  hibiscus ,good hibiscus heart_exclamation rose red_heart thumbs_up rose heart_exclamation rose hibiscus,good hibiscus heart_exclamation rose red_heart thumbs_up rose heart_exclamation rose hibiscus
b5be6b84-2126-4a19-986b-95c85b96d895,verry bed,very bad,very bad,en,0.997,very bad,very bad,very bad
dfd7559b-2657-4c66-a627-1f84616fffb0,ভালো,good,good,en,0.895,good,good,good
8d7f27ac-6a4a-439a-bcbe-97f177f85f85,সেই 🥰,সেই 🥰,সেই  smiling_face_with_hearts ,en,0.273,সেই  smiling_face_with_hearts ,smiling_face_with_hearts,smiling_face_with_hearts
35e95e8c-c997-4aa7-be54-717a80de3ab1,nice,nice,nice,en,0.839,nice,nice,nice
4bb356f7-7e7f-45ff-8778-563fce7f815d,valo,good,good,en,0.895,good,good,good
5e5ef093-924b-4cbd-b6fb-ebe083cbd215,নাইস,nice,nice,en,0.839,nice,nice,nice
3eac22de-30f0-4296-bf29-c08a26e46da3,গুট,good,good,en,0.895,good,good,good
1f5f099b-0712-4553-a818-348d21790dd3,ভালো,good,good,en,0.895,good,good,good
38ac71ec-8d7c-4e82-beb9-da942942ab01,ভালো,good,good,en,0.895,good,good,good
afb1d349-34d2-49f5-b48e-e10659e3c12d,nice,nice,nice,en,0.839,nice,nice,nice
16eafc65-47ff-45f1-890a-1b7b7bb8ff85,nagad app is good,no/notgooddad appp is gooddood,no/notgooddad appp is gooddood,en,0.677,no/notgooddad appp is gooddood,nonotgooddad app is gooddood,nonotgooddad app is gooddood
5d0c907b-840e-4b60-9c3d-6f6c67932a93,nice,nice,nice,en,0.839,nice,nice,nice
c15b5fe9-79d9-48c4-9554-f3586061ed3e,very good performance and also like all about the condition and as like at us thanks thanks v,very gooddood perapaftermanicee and also like all about the condition and as like at us thanks thanks v,very gooddood perapaftermanicee and also like all about the condition and as like at us thanks thanks v,en,0.975,very gooddood perapaftermanicee and also like all about the condition and as like at us thanks thanks v,very gooddood perapaftermanicee and also like all about the condition and as like at us thanks thanks v,very gooddood perapaftermanice and also like all about the condition and as like at us thanks thanks v
c513e1e9-173e-4815-ad23-5c84b1199882,fine,appine,appine,en,0.647,appine,appine,appine
8ba4d175-b1f1-4124-ae8d-cfcce1b5de38,ভালো,good,good,en,0.895,good,good,good
098e1396-01dd-4b9a-903c-583c1d7a34fb,💸💸💸💸💸,💸💸💸💸💸, money_with_wings  money_with_wings  money_with_wings  money_with_wings  money_with_wings ,en,0.662, money_with_wings  money_with_wings  money_with_wings  money_with_wings  money_with_wings ,money_with_wings money_with_wings money_with_wings money_with_wings money_with_wings,money_with_wings money_with_wings money_with_wings money_with_wings money_with_wings
fdf77f1d-ec86-44e0-88dc-e1e62d802fac,very good 👍😊,very gooddood 👍😊,very gooddood  thumbs_up  smiling_face_with_smiling_eyes ,en,0.647,very gooddood  thumbs_up  smiling_face_with_smiling_eyes ,very gooddood thumbs_up smiling_face_with_smiling_eyes,very gooddood thumbs_up smiling_face_with_smiling_eyes
788ed791-d4f5-493a-8e02-315e5c6a0183,ভালো,good,good,en,0.895,good,good,good
c55cee2c-448a-4799-a624-3517a403f5c1,very good.it is well.,very gooddood.it is well.,very gooddood.it is well.,en,0.995,very gooddood.it is well.,very gooddood.it is well.,very gooddood.it is well.
0f09c63d-b0c5-4467-aa3f-e0d32992376d,ভালো,good,good,en,0.895,good,good,good
57e71e67-ef65-4b28-be74-06aa287a74a2,ভালো,good,good,en,0.895,good,good,good
1503e965-f027-4c3d-9434-d2420c7129bd,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
10b42c65-e5a1-4dd2-a94d-16b387bb5be6,ভালো,good,good,en,0.895,good,good,good
b15172ea-4f45-4fc0-a48e-c3a16ea17b5c,👍👍👍👍,👍👍👍👍, thumbs_up  thumbs_up  thumbs_up  thumbs_up ,en,0.838, thumbs_up  thumbs_up  thumbs_up  thumbs_up ,thumbs_up thumbs_up thumbs_up thumbs_up,thumbs_up thumbs_up thumbs_up thumbs_up
05d89de5-59f0-46eb-ae71-997c1503a4aa,fine,appine,appine,en,0.647,appine,appine,appine
6bc8e446-282e-4cf6-8764-29b08daeae4a,ok,ok,ok,en,0.898,ok,ok,ok
f23b8473-6945-4e69-887c-1e3aef505ce7,ok,ok,ok,en,0.898,ok,ok,ok
3a5b9bca-de5f-428c-abaf-52d1d4ad4cb3,valo a app ti thanks,good a appp ti thanks,good a appp ti thanks,en,0.439,good a appp ti thanks,good a app ti thanks,good a app ti thanks
d98a6af6-fc58-4cea-bc69-7a2e7ba41b8f,login problem,logooddin problem,logooddin problem,en,0.719,logooddin problem,logooddin problem,logooddin problem
dbf4372a-b795-4fab-9de2-9e71bee39cc7,my nagaur account,my no/notgooddaur account,my no/notgooddaur account,en,0.211,my no/notgooddaur account,my nonotgooddaur account,my nonotgooddaur account
fbda6c23-0624-4270-a2a6-3774df2d88ea,valo,good,good,en,0.895,good,good,good
a2c7b248-56aa-41c4-8787-3688e4d18296,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
b916b564-08fb-4a36-8bd4-b9f614d048c5,mahfuj mondol,mahappuj mondol,mahappuj mondol,en,0.453,mahappuj mondol,mahappuj mondol,mahappuj mondol
19cfedb5-f90d-4e73-8a3f-baed6ef69e77,খুবই ভালো,খুবই good,খুবই good,en,0.303,খুবই good,good,good
16e93e1a-420a-434e-81e3-24fe2271db33,ভালো,good,good,en,0.895,good,good,good
33302989-2b40-4117-8064-2d643024391e,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
733e421d-54ef-4172-983b-85eb457fc308,nice,nice,nice,en,0.839,nice,nice,nice
a098dc78-6c4a-4eaa-ad5c-61a1ae159f95,thank,thank,thank,en,0.243,thank,thank,thank
fbce3626-050d-4d14-af0b-bbb934d55e52,ভালো,good,good,en,0.895,good,good,good
0b9c17b5-dd7f-4895-8fb5-8cf0bc6bfa1e,😍😍,😍😍, smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,en,0.636, smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,smiling_face_with_heart-eyes smiling_face_with_heart-eyes,smiling_face_with_heart-eyes smiling_face_with_heart-eyes
97788824-3b73-4f85-afdf-0a966753fd89,nice,nice,nice,en,0.839,nice,nice,nice
b2c39e9f-8642-4649-b66a-beaa34d1c070,ভালো,good,good,en,0.895,good,good,good
014d79f1-3e92-42f4-992c-160155408f4b,nine,nine,nine,en,0.685,nine,nine,nine
4f3b61b4-3c97-4aa3-b08c-1e71f6dcf891,very nice app,very nice appp,very nice appp,en,0.99,very nice appp,very nice app,very nice app
9eb729b7-5ed4-4795-aa9f-bf866b1e850c,ভালো,good,good,en,0.895,good,good,good
ca5af0a1-b1e4-4b94-a460-aade93512261,very good your app,very gooddood your appp,very gooddood your appp,en,0.943,very gooddood your appp,very gooddood your app,very gooddood your app
860b1ff9-e2eb-41f9-9743-a52dd87f2a2b,ভালো,good,good,en,0.895,good,good,good
1b84b9b2-841f-475c-ac6b-f837c173731d,nice,nice,nice,en,0.839,nice,nice,nice
31171cc6-bd44-48ce-9a75-788d399b440a,ok,ok,ok,en,0.898,ok,ok,ok
a3fbc2ec-3a79-4678-8917-5184982728be,goood app,gooddoood appp,gooddoood appp,en,0.531,gooddoood appp,gooddood app,gooddood app
c98ba5d8-a0e3-4975-bf7e-cb910b203086,ভালো,good,good,en,0.895,good,good,good
29e5711f-bae2-4f91-9d91-16f594b1231e,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
d4c9dc63-f66c-4c0c-baa2-bff1733dea30,nice,nice,nice,en,0.839,nice,nice,nice
0cee9742-2334-46ee-bb48-9e262a141c5c,shamoha,shamoha,shamoha,en,0.69,shamoha,shamoha,shamoha
842b36bb-fdcf-41c8-9303-a6f5065500ac,খুবই ভালো,খুবই good,খুবই good,en,0.303,খুবই good,good,good
750637fa-b2f9-419a-9a45-780365fd1047,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
debe3f01-3d5e-474c-aec4-d2a8d8bc16b6,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
79baa2dc-14ba-458c-803c-14529704861b,ভালো,good,good,en,0.895,good,good,good
c435a49d-90a9-4bb4-bb9b-7c93466872bb,ভালো,good,good,en,0.895,good,good,good
84872a98-f3e4-4f86-b249-5880ae56ea7c,chikanto send,chikanto send,chikanto send,en,0.311,chikanto send,chikanto send,chikanto send
447aaff3-44cf-467e-988e-eea6833511a3,ভালো,good,good,en,0.895,good,good,good
d4e95466-f9c8-4030-b1f0-47843e54c384,ভালো,good,good,en,0.895,good,good,good
158434a4-33d8-40d0-b70c-bdb052285319,ভালো,good,good,en,0.895,good,good,good
65999cde-bedc-4885-9189-2f4a3208af81,power full,power appull,power appull,en,0.644,power appull,power appull,power appull
e7771b36-7b34-46c1-87ea-e31c1e63af42,ভালো,good,good,en,0.895,good,good,good
749e093c-f790-4ba5-a25b-9f66eac65e34,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
868c66ba-a5c2-4b68-8a62-c3d06b259a2c,ok,ok,ok,en,0.898,ok,ok,ok
8323261a-8db8-4c88-b062-633483c8fbe6,ভালো,good,good,en,0.895,good,good,good
679a2774-6429-41ef-90b5-90dbf15752c6,🙏ধন্যাবাদ 👌 🌹🌹🌹🌹🌹🌹🌹 👌👌👌👌👌👌 ♥️♥️♥️♥️♥️♥️💐💐💐💐 ♥️♥️♥️💐💐💐 ♥️♥️♥️💐💐💐 ♥️🌹💐👌🌹🙏♥️♥️♥️👌🌹🙏,🙏ধন্যাবাদ 👌 🌹🌹🌹🌹🌹🌹🌹 👌👌👌👌👌👌 ♥️♥️♥️♥️♥️♥️💐💐💐💐 ♥️♥️♥️💐💐💐 ♥️♥️♥️💐💐💐 ♥️🌹💐👌🌹🙏♥️♥️♥️👌🌹🙏, folded_hands ধন্যাবাদ  OK_hand   rose  rose  rose  rose  rose  rose  rose   OK_hand  OK_hand  OK_hand  OK_hand  OK_hand  OK_hand   heart_suit  heart_suit  heart_suit  heart_suit  heart_suit  heart_suit  bouquet  bouquet  bouquet  bouquet   heart_suit  heart_suit  heart_suit  bouquet  bouquet  bouquet   heart_suit  heart_suit  heart_suit  bouquet  bouquet  bouquet   heart_suit  rose  bouquet  OK_hand  rose  folded_hands  heart_suit  heart_suit  heart_suit  OK_hand  rose  folded_hands ,en,0.503, folded_hands ধন্যাবাদ  OK_hand   rose  rose  rose  rose  rose  rose  rose   OK_hand  OK_hand  OK_hand  OK_hand  OK_hand  OK_hand   heart_suit  heart_suit  heart_suit  heart_suit  heart_suit  heart_suit  bouquet  bouquet  bouquet  bouquet   heart_suit  heart_suit  heart_suit  bouquet  bouquet  bouquet   heart_suit  heart_suit  heart_suit  bouquet  bouquet  bouquet   heart_suit  rose  bouquet  OK_hand  rose  folded_hands  heart_suit  heart_suit  heart_suit  OK_hand  rose  folded_hands ,folded_hands ok_hand rose rose rose rose rose rose rose ok_hand ok_hand ok_hand ok_hand ok_hand ok_hand heart_suit heart_suit heart_suit heart_suit heart_suit heart_suit bouquet bouquet bouquet bouquet heart_suit heart_suit heart_suit bouquet bouquet bouquet heart_suit heart_suit heart_suit bouquet bouquet bouquet heart_suit rose bouquet ok_hand rose folded_hands heart_suit heart_suit heart_suit ok_hand rose folded_hands,folded_hands ok_hand rose rose rose rose rose rose rose ok_hand ok_hand ok_hand ok_hand ok_hand ok_hand heart_suit heart_suit heart_suit heart_suit heart_suit heart_suit bouquet bouquet bouquet bouquet heart_suit heart_suit heart_suit bouquet bouquet bouquet heart_suit heart_suit heart_suit bouquet bouquet bouquet heart_suit rose bouquet ok_hand rose folded_hands heart_suit heart_suit heart_suit ok_hand rose folded_hands
1b5ef679-9276-4c61-8d04-4ed6e47b6e96,nice,nice,nice,en,0.839,nice,nice,nice
1df66bad-a654-425d-9531-77d94e8490c9,ok,ok,ok,en,0.898,ok,ok,ok
d178d13b-e13a-4f17-934c-a65b1b2a70c7,valo,good,good,en,0.895,good,good,good
7b64057d-2318-4fc7-883e-d744d5de0a84,ভালো,good,good,en,0.895,good,good,good
c7763aa4-c2ed-4ff4-ab3d-f574a9e71d24,💝,💝, heart_with_ribbon ,en,0.727, heart_with_ribbon ,heart_with_ribbon,heart_with_ribbon
3a7fbb84-4dda-4e00-9ccc-c5bed5063716,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
a417817e-673f-4376-a14b-fe0bdfc2f473,nic,nice,nice,en,0.839,nice,nice,nice
a22022b6-074f-49d9-a49e-99887bcb9c96,😍,😍, smiling_face_with_heart-eyes ,en,0.633, smiling_face_with_heart-eyes ,smiling_face_with_heart-eyes,smiling_face_with_heart-eyes
51d4675a-1ec6-4da3-b836-c9230d643d63,ভালো,good,good,en,0.895,good,good,good
63248f89-6627-4b78-bddf-f114d59d202e,ok,ok,ok,en,0.898,ok,ok,ok
f32376f0-8b30-460a-9fed-a7c6353c2ee3,ভালো,good,good,en,0.895,good,good,good
951a9ea1-08b6-4265-bf4a-dbc38c8fefdf,i'm now user,i'm now user,i'm now user,en,0.414,i'm now user,i'm now user,i'm now user
408c7add-f544-4459-be7f-52b8c2ef74ae,ok,ok,ok,en,0.898,ok,ok,ok
6f71629d-351a-4d23-a997-4e531fe3468a,ভালো,good,good,en,0.895,good,good,good
84bd43cf-51f6-4cdc-9f43-641f7fbc3926,ভালো,good,good,en,0.895,good,good,good
fda19f84-076a-4038-a933-e271cc3e78e4,nice,nice,nice,en,0.839,nice,nice,nice
3b9c0ed0-2197-483d-bfae-2fa43bab69d0,nice,nice,nice,en,0.839,nice,nice,nice
0d9a97c9-dfdd-4332-927e-df25041f3c6d,valo🇧🇩🇧🇩🇧🇩,good🇧🇩🇧🇩🇧🇩,good Bangladesh  Bangladesh  Bangladesh ,en,0.704,good Bangladesh  Bangladesh  Bangladesh ,good bangladesh bangladesh bangladesh,good bangladesh bangladesh bangladesh
c556af51-a625-43f4-920e-a9cf954a4a72,ভালো,good,good,en,0.895,good,good,good
e6f7ea2b-c1c0-4fd9-b561-74af5d34ce7d,valo,good,good,en,0.895,good,good,good
e8aa247f-1b8c-47a5-b7e4-9c133eb3c46f,ভালো,good,good,en,0.895,good,good,good
75db4d94-de94-46ec-9fd2-b6ae06008ab4,darun,darun,darun,en,0.573,darun,darun,darun
8a19d34e-34dd-4754-a901-0e5d395e20b0,ভালো,good,good,en,0.895,good,good,good
2d281419-4e75-46e2-a2e4-f7c742382dd6,ভালো,good,good,en,0.895,good,good,good
228cd0c4-563b-4f28-9406-6ed181579e9c,good 💯,gooddood 💯,gooddood  hundred_points ,en,0.219,gooddood  hundred_points ,gooddood hundred_points,gooddood hundred_points
289bcb88-3238-4ed6-b9af-5041969e467b,ভালো,good,good,en,0.895,good,good,good
a5c857a1-f02b-4de9-822b-b281c78badd1,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
