app_name,review_id,review_date,rating,review_text,review_text_clean,thumbs_up_count,app_version
Nagad,7f2d5d65-52f8-4a6f-890b-8037018eca59,2026-05-24 02:38:15,5,ভালো,good,0,1.1.109.09
Nagad,8587c25d-168d-4d9c-abb3-7605265557ec,2026-05-22 23:37:26,5,ভালো,good,0,1.1.112.01
Nagad,aa198e26-7400-4236-b2d2-c13e1cf5eae1,2026-05-22 18:18:25,2,valo,good,0,1.1.107.03
Nagad,d244a799-f001-4b25-8230-d98c69cbea0e,2026-05-22 12:57:42,4,নাইছ,nice,0,unknown
Nagad,f919168d-327e-4b3a-b2bc-d6bb50509779,2026-05-21 17:11:28,5,good apps,gooddood apps,0,1.1.109.09
Nagad,06c4bbd3-ac30-43f2-bb6f-9ad747e175d1,2026-05-21 14:35:55,5,ভালো,good,0,1.1.107.03
Nagad,a4bf9fb8-d2f2-434a-8dc0-343b76bcf1ff,2026-05-21 08:39:14,5,খুব ভালো,good,0,1.1.112.01
Nagad,b5c2b6fa-2178-4b6d-8771-3932fd9ce8db,2026-05-21 02:01:00,5,khan osi 7000,khan osi 700,0,1.1.112.01
Nagad,797601d4-9f79-4966-a334-4eb3f6877245,2026-05-21 00:52:19,5,good service 👍,gooddood serbrotherce thumbs_up,1,1.1.112.01
Nagad,6c6d9118-a6b2-4e07-899f-179a03312b44,2026-05-20 23:14:25,5,nagad verion 5.5,nonotgooddad veryon 5.5,0,unknown
Nagad,8b56f619-aa49-40c9-b212-ed2f8a14ab77,2026-05-20 21:58:34,5,ভালো ❤️❤️❤️,good red_heart red_heart red_heart,0,1.1.112.01
Nagad,2966a846-2b01-4a31-8ce6-ca20ac8f46cf,2026-05-20 12:40:39,5,good morning 🌞🌞🌞,gooddood morningoodd sun_with_face sun_with_face sun_with_face,0,unknown
Nagad,834cc1f1-8312-472c-9000-a89504b3b2ae,2026-05-19 19:19:34,5,welcome,welcome,0,1.1.112.01
Nagad,7fc83626-c9d5-4d4a-b4e7-2286eb3c211c,2026-05-19 19:14:51,1,খুব ভালো,good,0,1.1.109.09
Nagad,4ff42835-b804-454c-babb-37ebbd5007c6,2026-05-19 13:09:26,5,খুব ভালো,good,0,1.1.109.09
Nagad,0b67dbad-bab5-4eb9-9a62-3fe22ebc3e97,2026-05-19 12:07:35,5,nice,nice,0,1.1.109.09
Nagad,a0582bb6-9392-4866-9131-de801bd71df9,2026-05-17 23:50:22,5,nice,nice,0,unknown
Nagad,5ca6dba2-656d-48a8-b06d-9b15e3300be6,2026-05-17 21:16:43,5,Good app,gooddood app,0,1.1.107.03
Nagad,f775be6a-ced6-4858-a33e-057724c59585,2026-05-17 19:59:45,5,good 😊,gooddood smiling_face_with_smiling_eyes,0,1.1.107.03
Nagad,1c8757dc-89c4-4528-925d-92a5f03af3ec,2026-05-17 16:05:59,5,ভালো,good,0,1.1.109.09
Nagad,4f4fc00b-70f9-4497-806c-e804aaadc546,2026-05-17 14:24:17,5,ok,ok,0,unknown
Nagad,b2858e10-bb30-4917-8d19-a50914114bc2,2026-05-17 07:05:36,5,খুব ভালো,good,0,1.1.109.09
Nagad,c351b1f4-24b5-437f-9a85-530a77f9c388,2026-05-17 02:33:12,5,i like its,i like its,0,1.1.112.01
Nagad,5ed956f2-8a99-48bf-8277-40da1e5df3dd,2026-05-16 19:32:34,5,variy Nice apps,variy nice apps,0,1.1.109.09
Nagad,5b62d411-3c9a-4e23-81bd-5defb8c515bb,2026-05-16 13:34:37,5,ভালো খুব ভালো,good good,0,1.1.109.09
Nagad,3a3e3cfd-c0b9-4909-b99a-99817a98e6b7,2026-05-16 11:56:49,5,ভালো,good,0,unknown
Nagad,6152d9ed-3e3a-4830-89d8-9ab3b1d3b0da,2026-05-16 11:36:43,5,nice,nice,0,1.1.109.09
Nagad,ccfb1e7d-b5e7-45f6-9e4b-e70c4697a8a7,2026-05-16 07:45:56,5,💓💓,beating_heart beating_heart,0,1.1.107.03
Nagad,0d108f86-6555-44dc-af70-7787a4bbde35,2026-05-14 07:06:29,5,very good application,very gooddood application,1,unknown
Nagad,088085f0-a361-4c24-a96d-3ba4c5ddb4ff,2026-05-14 06:54:21,5,ভালো,good,0,unknown
Nagad,d3e02a2d-8249-437d-91bc-f7da91776c08,2026-05-13 22:46:10,5,good app,gooddood app,0,1.1.107.03
Nagad,b17c9a54-767a-47e3-80a7-e40958127845,2026-05-12 12:46:16,5,ভালো,good,0,1.1.109.09
Nagad,2dda6c86-540a-4161-a3d7-5e74114ae9ac,2026-05-11 18:38:54,5,valo,good,0,unknown
Nagad,e8e8c2fd-80a5-4aa2-a5f5-30a178f9d224,2026-05-09 12:25:58,5,নাইস,nice,0,1.1.109.09
Nagad,d2d57047-8207-4bc5-8ad8-ba55b0aabc85,2026-05-09 07:26:27,5,nice,nice,0,unknown
Nagad,3bc3076a-c62e-439f-83f0-8bbb811ce0fa,2026-05-08 23:39:51,1,my nogot accounts not other device hack,my nogooddot accounts not other debrotherce hack,0,1.1.107.03
Nagad,5938b9f2-de97-460d-94d7-877a19285148,2026-05-08 15:08:33,5,NICE,nice,0,unknown
Nagad,a98eca8c-ed14-4ef0-a7cf-43369c160a27,2026-05-04 03:04:36,5,❤️❤️❤️,red_heart red_heart red_heart,0,1.1.109.09
Nagad,3e6bd00e-2a21-4cb9-a28b-777c185a9fa3,2026-05-02 05:34:42,5,nice 👍,nice thumbs_up,0,unknown
Nagad,bdf7ae2c-dead-49cc-a976-65dac1fe4ab8,2026-05-02 01:03:03,5,ভালো,good,0,unknown
Nagad,b44874db-7cf6-4ddb-94bb-1bb2615a0f08,2026-05-02 01:01:56,5,খুব ভালো,good,0,unknown
Nagad,3b44eef8-9c6e-4f84-8fcd-b2ffa31ef055,2026-05-01 20:28:17,5,নাইস,nice,0,1.1.100.09
Nagad,43e6ce1a-fd3d-4cca-98ae-4d4723aba4ad,2026-05-01 09:18:41,5,ভালো ✅,good check_mark_button,0,1.1.107.03
Nagad,3b3b2f7a-c4f0-4899-9e03-f45f668a3d8e,2026-04-29 20:11:03,5,nice apps,nice apps,2,1.1.109.09
Nagad,1c3d611e-7f0b-47f1-badb-f96a5d5d4f47,2026-04-27 16:36:58,5,good app,gooddood app,2,1.1.109.09
Nagad,f5c672db-7572-41f5-8382-15823f55731b,2026-04-27 10:15:08,5,ভালো,good,0,unknown
Nagad,6faef4f5-b73e-43ab-baa1-b33c71883ee1,2026-04-24 15:54:37,1,good luck 🤞🤞🤞,gooddood luck crossed_fingers crossed_fingers crossed_fingers,0,unknown
Nagad,3a5da699-51b4-4ea1-a93a-efde50686251,2026-04-24 14:55:07,5,GOOD APPS,gooddood apps,0,1.1.100.09
Nagad,56c292d5-f36c-4979-8ca3-dd76b133096d,2026-04-18 19:15:24,5,sera app 👍,sera app thumbs_up,0,1.1.107.03
Nagad,3528c142-93f7-4d98-b1cb-1a561b3927e2,2026-04-18 15:16:25,5,খুবই ভালো,good,0,unknown
Nagad,bac36c22-473a-4ba6-a6c3-efa5e5d0142c,2026-04-16 20:43:33,5,খুব ভালো,good,0,1.1.83.01
Nagad,3cc2f554-de20-4a5d-a151-2211b65c5c12,2026-04-15 18:34:40,5,Suppar,super,0,1.1.107.03
Nagad,ac188a1e-bcc3-4c07-9bdd-6e745e53abf5,2026-04-14 22:10:09,5,nice,nice,0,1.1.107.03
Nagad,9a133f80-960c-4002-ba8b-2e10e785236d,2026-04-14 03:56:06,5,nice Bank app,nice bank app,0,1.1.93.02
Nagad,1ba92ed2-357e-461e-baf2-d19fa1cd4037,2026-04-14 00:09:44,5,career nicee,career nice,0,1.1.84.01
Nagad,e94f3796-6d14-4278-a6a9-8349b3d48e45,2026-04-08 22:26:39,5,good app,gooddood app,0,1.1.107.03
Nagad,ebc0b9b7-2995-4186-a3e4-c6afed816205,2026-04-08 00:05:46,5,good 💯,gooddood hundred_points,0,1.1.107.03
Nagad,3065ba0c-d0f1-4a15-b582-3ec7420cf102,2026-04-07 18:33:41,5,ভালো,good,0,1.1.107.03
Nagad,ab87fe45-b88a-4bcd-ada3-232f2fed844a,2026-04-07 15:08:18,5,ভালো,good,0,1.1.107.03
Nagad,5aab7c2a-2ebb-4c0c-90d1-a97a8cfc6b7a,2026-04-07 00:50:46,5,খুব ভালো,good,0,unknown
Nagad,7c83eee0-30e1-4ec7-8748-a11f14fdd70d,2026-04-03 21:18:49,5,ভালো,good,1,1.1.107.03
Nagad,eac129ba-47b2-492d-88c1-f48b7753d1ca,2026-04-03 06:34:54,5,ভালো,good,2,1.1.107.03
Nagad,c72e7d7e-8518-415c-b41c-0c8d211d77a1,2026-04-02 15:20:06,5,খুবই ভালো 🌺❣️🌹❤️👍🌹❣️🌹🌺,good hibiscus heart_exclamation rose red_heart thumbs_up rose heart_exclamation rose hibiscus,2,1.1.107.03
Nagad,b5be6b84-2126-4a19-986b-95c85b96d895,2026-04-01 03:23:04,5,verry bed,very bad,0,1.1.107.03
Nagad,dfd7559b-2657-4c66-a627-1f84616fffb0,2026-03-31 08:55:03,5,ভালো,good,1,1.1.107.03
Nagad,8d7f27ac-6a4a-439a-bcbe-97f177f85f85,2026-03-28 02:19:47,5,সেই 🥰,smiling_face_with_hearts,0,1.1.107.03
Nagad,35e95e8c-c997-4aa7-be54-717a80de3ab1,2026-03-24 21:02:32,5,nice,nice,0,unknown
Nagad,4bb356f7-7e7f-45ff-8778-563fce7f815d,2026-03-22 15:40:51,5,valo,good,0,unknown
Nagad,5e5ef093-924b-4cbd-b6fb-ebe083cbd215,2026-03-20 11:07:10,5,নাইস,nice,0,1.1.100.09
Nagad,3eac22de-30f0-4296-bf29-c08a26e46da3,2026-03-19 15:04:44,5,গুট,good,0,1.1.100.09
Nagad,1f5f099b-0712-4553-a818-348d21790dd3,2026-03-16 23:12:29,5,ভালো,good,1,1.1.107.03
Nagad,38ac71ec-8d7c-4e82-beb9-da942942ab01,2026-03-16 17:40:06,1,ভালো,good,1,1.1.107.03
Nagad,afb1d349-34d2-49f5-b48e-e10659e3c12d,2026-03-16 11:36:36,5,Nice,nice,0,unknown
Nagad,16eafc65-47ff-45f1-890a-1b7b7bb8ff85,2026-03-16 02:06:32,5,Nagad app is good,nonotgooddad app is gooddood,0,1.1.64.01
Nagad,5d0c907b-840e-4b60-9c3d-6f6c67932a93,2026-03-15 19:51:17,5,nice,nice,1,1.1.107.03
Nagad,c15b5fe9-79d9-48c4-9554-f3586061ed3e,2026-03-15 06:58:54,5,very good performance and also like all about the condition and as like at US thanks thanks v,very gooddood perapaftermanice and also like all about the condition and as like at us thanks thanks v,0,unknown
Nagad,c513e1e9-173e-4815-ad23-5c84b1199882,2026-03-13 18:15:26,5,fine,appine,0,unknown
Nagad,8ba4d175-b1f1-4124-ae8d-cfcce1b5de38,2026-03-12 18:02:43,5,ভালো,good,2,1.1.107.03
Nagad,098e1396-01dd-4b9a-903c-583c1d7a34fb,2026-03-11 23:58:34,5,💸💸💸💸💸,money_with_wings money_with_wings money_with_wings money_with_wings money_with_wings,0,1.1.107.03
Nagad,fdf77f1d-ec86-44e0-88dc-e1e62d802fac,2026-03-11 14:41:04,5,Very Good 👍😊,very gooddood thumbs_up smiling_face_with_smiling_eyes,5,1.1.107.03
Nagad,788ed791-d4f5-493a-8e02-315e5c6a0183,2026-03-11 14:24:53,5,ভালো,good,0,unknown
Nagad,c55cee2c-448a-4799-a624-3517a403f5c1,2026-03-09 19:34:29,5,very good.it is well.,very gooddood.it is well.,0,1.1.100.09
Nagad,0f09c63d-b0c5-4467-aa3f-e0d32992376d,2026-03-09 09:51:41,5,ভালো,good,1,1.1.107.03
Nagad,57e71e67-ef65-4b28-be74-06aa287a74a2,2026-03-08 20:15:28,4,ভালো,good,2,1.1.107.03
Nagad,1503e965-f027-4c3d-9434-d2420c7129bd,2026-03-08 12:50:10,5,খুব ভালো,good,0,unknown
Nagad,10b42c65-e5a1-4dd2-a94d-16b387bb5be6,2026-03-05 19:35:54,2,ভালো,good,0,unknown
Nagad,b15172ea-4f45-4fc0-a48e-c3a16ea17b5c,2026-03-05 13:12:02,1,👍👍👍👍,thumbs_up thumbs_up thumbs_up thumbs_up,2,1.1.107.03
Nagad,05d89de5-59f0-46eb-ae71-997c1503a4aa,2026-03-04 16:37:54,5,fine,appine,0,1.1.100.09
Nagad,6bc8e446-282e-4cf6-8764-29b08daeae4a,2026-03-04 00:08:53,5,ok,ok,1,1.1.107.03
Nagad,f23b8473-6945-4e69-887c-1e3aef505ce7,2026-03-03 21:05:22,5,ok,ok,0,1.1.100.09
Nagad,3a5b9bca-de5f-428c-abaf-52d1d4ad4cb3,2026-03-03 13:43:57,4,valo a app ti thanks,good a app ti thanks,0,unknown
Nagad,d98a6af6-fc58-4cea-bc69-7a2e7ba41b8f,2026-03-02 18:22:55,1,login problem,logooddin problem,0,unknown
Nagad,dbf4372a-b795-4fab-9de2-9e71bee39cc7,2026-03-01 20:33:49,5,my Nagaur account,my nonotgooddaur account,2,1.1.107.03
Nagad,fbda6c23-0624-4270-a2a6-3774df2d88ea,2026-03-01 19:24:46,5,valo,good,0,unknown
Nagad,a2c7b248-56aa-41c4-8787-3688e4d18296,2026-03-01 19:18:09,5,good app,gooddood app,0,1.1.100.09
Nagad,b916b564-08fb-4a36-8bd4-b9f614d048c5,2026-03-01 16:44:37,5,mahfuj mondol,mahappuj mondol,0,unknown
Nagad,19cfedb5-f90d-4e73-8a3f-baed6ef69e77,2026-03-01 16:36:59,5,খুবই ভালো,good,0,unknown
Nagad,16e93e1a-420a-434e-81e3-24fe2271db33,2026-03-01 12:01:46,5,ভালো,good,0,1.1.100.09
Nagad,33302989-2b40-4117-8064-2d643024391e,2026-03-01 10:58:43,5,খুব ভালো,good,0,1.1.100.09
Nagad,733e421d-54ef-4172-983b-85eb457fc308,2026-02-28 23:43:28,5,nice,nice,0,1.1.73.03
Nagad,a098dc78-6c4a-4eaa-ad5c-61a1ae159f95,2026-02-28 23:07:02,5,thank,thank,0,1.1.100.09
Nagad,fbce3626-050d-4d14-af0b-bbb934d55e52,2026-02-28 22:29:10,5,ভালো,good,0,1.1.100.09
Nagad,0b9c17b5-dd7f-4895-8fb5-8cf0bc6bfa1e,2026-02-28 21:23:00,5,😍😍,smiling_face_with_heart-eyes smiling_face_with_heart-eyes,0,1.1.100.09
Nagad,97788824-3b73-4f85-afdf-0a966753fd89,2026-02-28 19:49:12,5,Nice,nice,0,unknown
Nagad,b2c39e9f-8642-4649-b66a-beaa34d1c070,2026-02-28 16:14:00,5,ভালো,good,0,1.1.100.09
Nagad,014d79f1-3e92-42f4-992c-160155408f4b,2026-02-27 21:25:11,5,nine,nine,0,1.1.100.09
Nagad,4f3b61b4-3c97-4aa3-b08c-1e71f6dcf891,2026-02-27 21:22:19,5,very nice app,very nice app,2,1.1.107.03
Nagad,9eb729b7-5ed4-4795-aa9f-bf866b1e850c,2026-02-27 21:11:09,5,ভালো,good,0,1.1.100.09
Nagad,ca5af0a1-b1e4-4b94-a460-aade93512261,2026-02-27 19:29:15,5,very good your app,very gooddood your app,2,1.1.107.03
Nagad,860b1ff9-e2eb-41f9-9743-a52dd87f2a2b,2026-02-27 19:25:41,4,ভালো,good,0,1.1.100.09
Nagad,1b84b9b2-841f-475c-ac6b-f837c173731d,2026-02-27 18:22:25,5,nice,nice,1,1.1.107.03
Nagad,31171cc6-bd44-48ce-9a75-788d399b440a,2026-02-27 17:07:44,2,ok,ok,0,1.1.100.09
Nagad,a3fbc2ec-3a79-4678-8917-5184982728be,2026-02-27 16:57:30,5,goood app,gooddood app,0,1.1.100.09
Nagad,c98ba5d8-a0e3-4975-bf7e-cb910b203086,2026-02-27 16:39:45,5,ভালো,good,0,1.1.100.09
Nagad,29e5711f-bae2-4f91-9d91-16f594b1231e,2026-02-27 11:23:14,5,Good app,gooddood app,0,1.1.100.09
Nagad,d4c9dc63-f66c-4c0c-baa2-bff1733dea30,2026-02-27 06:51:26,5,nice,nice,0,1.1.100.09
Nagad,0cee9742-2334-46ee-bb48-9e262a141c5c,2026-02-27 04:53:31,5,Shamoha,shamoha,0,1.1.100.09
Nagad,842b36bb-fdcf-41c8-9303-a6f5065500ac,2026-02-27 03:45:46,5,খুবই ভালো,good,0,1.1.100.09
Nagad,750637fa-b2f9-419a-9a45-780365fd1047,2026-02-27 03:02:07,4,nice apps,nice apps,0,unknown
Nagad,debe3f01-3d5e-474c-aec4-d2a8d8bc16b6,2026-02-25 05:15:42,5,very good,very gooddood,1,1.1.100.09
Nagad,79baa2dc-14ba-458c-803c-14529704861b,2026-02-24 13:48:19,4,ভালো,good,0,unknown
Nagad,c435a49d-90a9-4bb4-bb9b-7c93466872bb,2026-02-24 04:08:55,5,ভালো,good,0,1.1.100.09
Nagad,84872a98-f3e4-4f86-b249-5880ae56ea7c,2026-02-23 13:54:13,1,chikanto send,chikanto send,0,1.1.100.09
Nagad,447aaff3-44cf-467e-988e-eea6833511a3,2026-02-23 10:13:23,5,ভালো,good,0,unknown
Nagad,d4e95466-f9c8-4030-b1f0-47843e54c384,2026-02-22 19:09:43,5,ভালো,good,0,1.1.100.09
Nagad,158434a4-33d8-40d0-b70c-bdb052285319,2026-02-21 17:22:25,5,ভালো,good,0,1.1.100.09
Nagad,65999cde-bedc-4885-9189-2f4a3208af81,2026-02-16 22:16:29,5,power full,power appull,0,unknown
Nagad,e7771b36-7b34-46c1-87ea-e31c1e63af42,2026-02-13 16:45:57,5,ভালো,good,0,1.1.100.09
Nagad,749e093c-f790-4ba5-a25b-9f66eac65e34,2026-02-13 12:45:18,5,খুব ভালো,good,0,unknown
Nagad,868c66ba-a5c2-4b68-8a62-c3d06b259a2c,2026-02-13 09:32:01,5,ok,ok,0,1.1.100.09
Nagad,8323261a-8db8-4c88-b062-633483c8fbe6,2026-02-12 16:49:26,5,ভালো,good,0,1.1.100.09
Nagad,679a2774-6429-41ef-90b5-90dbf15752c6,2026-02-05 01:59:03,2,🙏ধন্যাবাদ 👌 🌹🌹🌹🌹🌹🌹🌹 👌👌👌👌👌👌 ♥️♥️♥️♥️♥️♥️💐💐💐💐 ♥️♥️♥️💐💐💐 ♥️♥️♥️💐💐💐 ♥️🌹💐👌🌹🙏♥️♥️♥️👌🌹🙏,folded_hands ok_hand rose rose rose rose rose rose rose ok_hand ok_hand ok_hand ok_hand ok_hand ok_hand heart_suit heart_suit heart_suit heart_suit heart_suit heart_suit bouquet bouquet bouquet bouquet heart_suit heart_suit heart_suit bouquet bouquet bouquet heart_suit heart_suit heart_suit bouquet bouquet bouquet heart_suit rose bouquet ok_hand rose folded_hands heart_suit heart_suit heart_suit ok_hand rose folded_hands,1,1.1.100.09
Nagad,1b5ef679-9276-4c61-8d04-4ed6e47b6e96,2026-02-04 22:40:23,5,nice,nice,0,1.1.100.09
Nagad,1df66bad-a654-425d-9531-77d94e8490c9,2026-02-02 20:26:51,5,ok,ok,1,1.1.100.09
Nagad,d178d13b-e13a-4f17-934c-a65b1b2a70c7,2026-01-31 10:51:50,5,valo,good,0,1.1.100.09
Nagad,7b64057d-2318-4fc7-883e-d744d5de0a84,2026-01-30 18:34:52,5,ভালো,good,0,1.1.100.09
Nagad,c7763aa4-c2ed-4ff4-ab3d-f574a9e71d24,2026-01-30 17:54:19,5,💝,heart_with_ribbon,0,1.1.100.09
Nagad,3a7fbb84-4dda-4e00-9ccc-c5bed5063716,2026-01-29 21:17:18,5,খুব ভালো,good,0,1.1.100.09
Nagad,a417817e-673f-4376-a14b-fe0bdfc2f473,2026-01-28 11:58:00,5,nic,nice,0,1.1.100.09
Nagad,a22022b6-074f-49d9-a49e-99887bcb9c96,2026-01-27 22:40:34,5,😍,smiling_face_with_heart-eyes,0,1.1.73.03
Nagad,51d4675a-1ec6-4da3-b836-c9230d643d63,2026-01-27 17:59:44,5,ভালো,good,1,1.1.100.09
Nagad,63248f89-6627-4b78-bddf-f114d59d202e,2026-01-27 06:09:49,5,ok,ok,0,1.1.100.09
Nagad,f32376f0-8b30-460a-9fed-a7c6353c2ee3,2026-01-26 14:36:57,5,ভালো,good,0,1.1.100.09
Nagad,951a9ea1-08b6-4265-bf4a-dbc38c8fefdf,2026-01-25 21:58:45,5,I'm now user,i'm now user,0,unknown
Nagad,408c7add-f544-4459-be7f-52b8c2ef74ae,2026-01-25 19:33:53,5,ok,ok,0,1.1.100.09
Nagad,6f71629d-351a-4d23-a997-4e531fe3468a,2026-01-25 12:39:25,5,ভালো,good,0,unknown
Nagad,84bd43cf-51f6-4cdc-9f43-641f7fbc3926,2026-01-22 18:32:50,5,ভালো,good,0,1.1.100.09
Nagad,fda19f84-076a-4038-a933-e271cc3e78e4,2026-01-22 00:17:29,5,nice,nice,0,1.1.73.03
Nagad,3b9c0ed0-2197-483d-bfae-2fa43bab69d0,2026-01-21 09:39:09,5,nice,nice,1,1.1.100.09
Nagad,0d9a97c9-dfdd-4332-927e-df25041f3c6d,2026-01-19 18:01:28,5,valo🇧🇩🇧🇩🇧🇩,good bangladesh bangladesh bangladesh,0,unknown
Nagad,c556af51-a625-43f4-920e-a9cf954a4a72,2026-01-18 04:01:57,5,ভালো,good,1,1.1.100.09
Nagad,e6f7ea2b-c1c0-4fd9-b561-74af5d34ce7d,2026-01-17 23:42:00,5,valo,good,0,1.1.100.09
Nagad,e8aa247f-1b8c-47a5-b7e4-9c133eb3c46f,2026-01-16 09:49:30,5,ভালো,good,0,1.1.100.09
Nagad,75db4d94-de94-46ec-9fd2-b6ae06008ab4,2026-01-16 03:36:43,5,darun,darun,0,1.1.100.09
Nagad,8a19d34e-34dd-4754-a901-0e5d395e20b0,2026-01-16 03:00:31,5,ভালো,good,2,1.1.100.09
Nagad,2d281419-4e75-46e2-a2e4-f7c742382dd6,2026-01-15 11:02:15,5,ভালো,good,0,1.1.100.09
Nagad,228cd0c4-563b-4f28-9406-6ed181579e9c,2026-01-14 19:46:24,5,good 💯,gooddood hundred_points,0,1.1.100.09
Nagad,289bcb88-3238-4ed6-b9af-5041969e467b,2026-01-13 08:55:20,5,ভালো,good,0,1.1.100.09
Nagad,a5c857a1-f02b-4de9-822b-b281c78badd1,2026-01-12 23:23:22,5,very good,very gooddood,0,1.1.100.09
Nagad,a2c4f8ff-f904-4b9b-ac6d-cef237339165,2026-01-12 18:30:38,5,❤️❤️👍👍,red_heart red_heart thumbs_up thumbs_up,0,unknown
Nagad,0589ec13-93f3-48a0-b511-8f3f19fc55f0,2026-01-11 19:44:47,5,ভালো,good,0,1.1.100.09
Nagad,ac84de50-acc9-4f3d-b728-e4f8b96a2d83,2026-01-10 22:01:34,5,খুবই ভালো,good,1,1.1.100.09
Nagad,3a064374-bb83-4001-8f28-98063dead92b,2026-01-10 19:53:30,5,not good,not gooddood,1,1.1.100.09
Nagad,b5c1e826-2c03-48fb-bcd2-ef4102d97d7f,2026-01-10 07:01:39,5,ভালো,good,1,1.1.100.09
Nagad,db0c18c2-32e0-47f4-878e-07e7e4edd464,2026-01-08 21:55:11,5,valo,good,0,unknown
Nagad,9e009421-eb65-4609-b122-c69a8068b5b0,2026-01-07 14:03:11,5,nice,nice,0,unknown
Nagad,65eae26a-0e53-4a51-8195-b31c58468a49,2026-01-04 22:00:50,5,ভালো,good,0,unknown
Nagad,acedd4c7-155a-47d4-9de3-fb8bac73da40,2025-12-30 09:25:43,5,ভালো,good,3,1.1.100.09
Nagad,5916aaf0-7be6-4373-8d66-19a3300a94ee,2025-12-30 09:21:07,5,ভালো,good,0,unknown
Nagad,28508ce9-f552-4ad1-82d6-dc96185401fc,2025-12-30 09:04:38,5,নাইস,nice,2,1.1.100.09
Nagad,7622b554-223b-4f10-9531-0c51e23e0e1f,2025-12-29 07:56:04,5,ভালো,good,0,unknown
Nagad,7eee1600-adfd-402d-a139-cc4aac7d5391,2025-12-27 20:32:27,5,Nice,nice,3,1.1.100.09
Nagad,5a0e7961-edef-48b9-baf8-ea8afd4c84f5,2025-12-27 09:45:33,5,good job,gooddood job,0,unknown
Nagad,7ec8a6a0-6cf1-4a37-9043-d14ebf9589eb,2025-12-26 20:27:13,5,নাইছ,nice,0,unknown
Nagad,fa7701c3-71ed-471b-9744-7366a2367082,2025-12-26 18:48:41,5,ok,ok,2,1.1.100.09
Nagad,8798cf8b-945d-4745-a795-e6eaa4fef39a,2025-12-26 18:37:39,5,ভালো,good,0,unknown
