review_id,original_text,pre_translated_text,emoji_converted,detected_lang,confidence,translated_text,cleaned_text,post_translated
bc693eb0-59b9-4bbd-8263-ee3b0066b9a8,verry biutiffull,very biutiappappull,very biutiappappull,en,0.44,very biutiappappull,very biutiappappull,very biutiappappull
fb0380e4-3a8c-4d1c-9898-1a6d66274b43,ok,ok,ok,en,0.898,ok,ok,ok
e9a644f8-5fcc-405a-9f4d-a347f5fa86ef,ভালো,good,good,en,0.895,good,good,good
c8834256-5fe4-4082-8de8-a850b75895ee,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
c2fe1ae3-a0c0-4d43-9de3-2f51f0c45fe6,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
93444ce1-d876-4754-b9f3-333ec21af277,গুট,good,good,en,0.895,good,good,good
55a5fb97-d91e-4913-b5a9-7a5c1e2072ee,ভালো,good,good,en,0.895,good,good,good
52c1740d-095f-453d-b404-786ab602597b,good 👍,gooddood 👍,gooddood  thumbs_up ,en,0.461,gooddood  thumbs_up ,gooddood thumbs_up,gooddood thumbs_up
c2b68aad-6e62-4593-b53c-511759d02c53,ok,ok,ok,en,0.898,ok,ok,ok
c8c5c80c-0394-422b-b2f2-ad565ee45584,very nice 👍,very nice 👍,very nice  thumbs_up ,en,0.984,very nice  thumbs_up ,very nice thumbs_up,very nice thumbs_up
6bcdb608-3a51-42d7-9a31-3b77545f21c8,valo apss,good appss,good appss,en,0.961,good appss,good appss,good appss
bfabaf46-09ac-41ee-bbbf-b49e725848b9,ভালো,good,good,en,0.895,good,good,good
5afaee58-6997-4e36-8971-80ed29634f3a,ভালো,good,good,en,0.895,good,good,good
c955c019-99fe-4596-a2fa-47a76f26409e,ভালো,good,good,en,0.895,good,good,good
1b148635-18ca-4bbd-bce2-4d98a09e5925,valo,good,good,en,0.895,good,good,good
55934242-ea43-4f32-8d5d-cadd9fbcd1b1,ভালো,good,good,en,0.895,good,good,good
c3c82365-3926-45f3-a89b-0c1cf58a2eec,nice,nice,nice,en,0.839,nice,nice,nice
f44b7b38-0b98-4d87-8895-431cc47c0479,বালো,good,good,en,0.895,good,good,good
5e083413-c43e-4c2b-b698-bf6d99c1b4c6,😊,😊, smiling_face_with_smiling_eyes ,en,0.245, smiling_face_with_smiling_eyes ,smiling_face_with_smiling_eyes,smiling_face_with_smiling_eyes
3b4a4755-5787-45ec-9999-88ba5ab24b11,খুব ভালো,খুব good,খুব good,en,0.614,খুব good,good,good
6261c192-116f-4ca9-ad94-59281dd8c087,❤️❤️❤️❤️👍👍👍,❤️❤️❤️❤️👍👍👍, red_heart  red_heart  red_heart  red_heart  thumbs_up  thumbs_up  thumbs_up ,en,0.613, red_heart  red_heart  red_heart  red_heart  thumbs_up  thumbs_up  thumbs_up ,red_heart red_heart red_heart red_heart thumbs_up thumbs_up thumbs_up,red_heart red_heart red_heart red_heart thumbs_up thumbs_up thumbs_up
5da76b8b-df70-43ab-85a7-62c3c6f4333a,sojibkhan,sojibkhan,sojibkhan,en,0.841,sojibkhan,sojibkhan,sojibkhan
3fb6f7d9-5d1a-4ce0-8db1-ade38c36a24a,"nice,,,","nice,,,","nice,,,",en,0.443,"nice,,,","nice,,","nice,,"
7b398374-095d-4b67-b0f8-afb6fbbb43a1,"trying to open an account, but the otp arives too late, tell me how frustraiting that is. trash service.","tryingoodd to open an account, but the otp arives too late, tell me how apprustraitingoodd that is. trash serbrotherce.","tryingoodd to open an account, but the otp arives too late, tell me how apprustraitingoodd that is. trash serbrotherce.",en,0.897,"tryingoodd to open an account, but the otp arives too late, tell me how apprustraitingoodd that is. trash serbrotherce.","tryingoodd to open an account, but the otp arives too late, tell me how apprustraitingoodd that is. trash serbrotherce.","tryingoodd to open an account, but the otp arives too late, tell me how apprustraitingoodd that is. trash serbrotherce."
6ea9de34-e0fc-4b04-8656-d3ee25d7934d,ok,ok,ok,en,0.898,ok,ok,ok
e33076b2-6d55-4e64-a5a0-3c32c65d1684,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
fdb7269b-21f3-4bf8-bd87-2c3335a636d6,নাইস😇,nice😇,nice smiling_face_with_halo ,en,0.446,nice smiling_face_with_halo ,nice smiling_face_with_halo,nice smiling_face_with_halo
7c9fc16b-159f-4606-9ff8-7c88fd398c8e,love 💖 dutch bangla,lovee 💖 dutch bangooddla,lovee  sparkling_heart  dutch bangooddla,en,0.393,lovee  sparkling_heart  dutch bangooddla,lovee sparkling_heart dutch bangooddla,lovee sparkling_heart dutch bangooddla
843195bf-c45f-4483-886d-c0b492370d96,"rocket app still lives in the past. frequent crashes, outdated interface, poor card support, and still no dark mode in 2025? you’re a financial app, not a joke. instead of flashy logos and ads, why not invest in stability and essential features? users deserve better — this is digital banking, not digital punishment.","rockit appp still lives in the past. apprequent crashes, outdated interappace, poor card supaftert, and still no dark mode in 2025? you’re a appino/notniceial appp, not a joke. instead oapp applashy logooddos and ads, why not invest in stability and essential appeatures? users deserve bitter — this is digooddital bankingoodd, not digooddital punishment.","rockit appp still lives in the past. apprequent crashes, outdated interappace, poor card supaftert, and still no dark mode in 2025? you’re a appino/notniceial appp, not a joke. instead oapp applashy logooddos and ads, why not invest in stability and essential appeatures? users deserve bitter — this is digooddital bankingoodd, not digooddital punishment.",en,0.826,"rockit appp still lives in the past. apprequent crashes, outdated interappace, poor card supaftert, and still no dark mode in 2025? you’re a appino/notniceial appp, not a joke. instead oapp applashy logooddos and ads, why not invest in stability and essential appeatures? users deserve bitter — this is digooddital bankingoodd, not digooddital punishment.","rockit app still lives in the past. apprequent crashes, outdated interappace, poor card supaftert, and still no dark mode in 2025? youre a appinonotniceial app, not a joke. instead oapp applashy logooddos and ads, why not invest in stability and essential appeatures? users deserve bitter this is digooddital bankingoodd, not digooddital punishment.","rockit app still lives in the past. apprequent crashes, outdated interappace, poor card supaftert, and still no dark mode in 2025? youre a appinonotniceial app, not a joke. instead oapp applashy logooddos and ads, why not invest in stability and essential appeatures? users deserve bitter this is digooddital bankingoodd, not digooddital punishment."
ee757699-8507-4712-994a-af9454826b1c,valo,good,good,en,0.895,good,good,good
49c693bd-3db6-4788-a8fa-ed7fdfe86c87,very nice app,very nice appp,very nice appp,en,0.99,very nice appp,very nice app,very nice app
48a865a8-16a1-4bf4-a2d3-6a536953fa5b,very good app,very gooddood appp,very gooddood appp,en,0.92,very gooddood appp,very gooddood app,very gooddood app
a4ec1401-1625-4f66-ba26-95b850f5ea9a,good 😊,gooddood 😊,gooddood  smiling_face_with_smiling_eyes ,en,0.246,gooddood  smiling_face_with_smiling_eyes ,gooddood smiling_face_with_smiling_eyes,gooddood smiling_face_with_smiling_eyes
5b928219-904c-4e2a-a3b3-5aacb799842b,baler service dise ek number diya account khulsi sob jaygay ashol number dekhay app er bhitore arek number dekhay abar kono korte gelei koy account doesn't exist hawar service dey halara,baler serbrotherce dise ek number diya account khulsi sob jaygoodday ashol number dekhay appp er bhitore arek number dekhay abar kono korte gooddelei koy account doesn't exist hawar serbrotherce dey halara,baler serbrotherce dise ek number diya account khulsi sob jaygoodday ashol number dekhay appp er bhitore arek number dekhay abar kono korte gooddelei koy account doesn't exist hawar serbrotherce dey halara,en,0.519,baler serbrotherce dise ek number diya account khulsi sob jaygoodday ashol number dekhay appp er bhitore arek number dekhay abar kono korte gooddelei koy account doesn't exist hawar serbrotherce dey halara,baler serbrotherce dise ek number diya account khulsi sob jaygoodday ashol number dekhay app er bhitore arek number dekhay abar kono korte gooddelei koy account doesn't exist hawar serbrotherce dey halara,baler serbrotherce dise ek number diya account khulsi sob jaygoodday ashol number dekhay app er bhitore arek number dekhay abar kono korte gooddelei koy account doesn't exist hawar serbrotherce dey halara
9033851b-6a21-44af-8ba4-d93fb161d82d,nine,nine,nine,en,0.685,nine,nine,nine
377b0cf9-acd6-47bf-80f3-d01dd62e7a08,bad 🤮🤮🤮,bad 🤮🤮🤮,bad  face_vomiting  face_vomiting  face_vomiting ,en,0.342,bad  face_vomiting  face_vomiting  face_vomiting ,bad face_vomiting face_vomiting face_vomiting,bad face_vomiting face_vomiting face_vomiting
4bc20e3b-0de8-4e67-b6e8-ffba3bc2001d,md roman,md roman,md roman,en,0.277,md roman,md roman,md roman
cdbc9c6a-324d-40cc-bbc2-4387d4ce816d,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
61b1dcba-52f7-4374-8d1f-94a9a8ce0908,goot,gooddoot,gooddoot,en,0.377,gooddoot,gooddoot,gooddoot
b002b13a-8a3c-4cec-88a5-2ac2b5e8987f,thank you,thank you,thank you,en,0.792,thank you,thank you,thank you
4fc2cd60-9615-4658-8c8b-9deae294ebd8,dharun,dharun,dharun,en,0.888,dharun,dharun,dharun
456be6db-c373-45a4-8217-0ccc2fcabe92,so good this apps,so gooddood this appps,so gooddood this appps,en,0.407,so gooddood this appps,so gooddood this apps,so gooddood this apps
1f3a5a96-96bf-4139-bc6e-21d3ab16b311,i can't login my rocket account in this. wh i try to login and reinstall it. there is same thing skip & done. those are not working.,i can't logooddin my rockit account in this. wh i try to logooddin and reinstall it. there is same thingoodd skip & done. those are not workingoodd.,i can't logooddin my rockit account in this. wh i try to logooddin and reinstall it. there is same thingoodd skip & done. those are not workingoodd.,en,0.962,i can't logooddin my rockit account in this. wh i try to logooddin and reinstall it. there is same thingoodd skip & done. those are not workingoodd.,i can't logooddin my rockit account in this. wh i try to logooddin and reinstall it. there is same thingoodd skip & done. those are not workingoodd.,i can't logooddin my rockit account in this. wh i try to logooddin and reinstall it. there is same thingoodd skip & done. those are not workingoodd.
92841827-0841-4452-a8c4-4d3f11c9eb55,impressive,impressive,impressive,en,0.754,impressive,impressive,impressive
2bfeff0e-d4ee-4d37-a101-9fad81f4eb80,নাইস,nice,nice,en,0.839,nice,nice,nice
95b87a3d-32ee-408f-9038-7d3d3144f2f0,best,best,best,en,0.169,best,best,best
a7442890-9e22-4422-a519-7b2ef1a0147d,super,super,super,en,0.384,super,super,super
9fac1950-c184-4721-81e2-a7de7ad36619,rocket is easy use for money,rockit is easy use apafter money,rockit is easy use apafter money,en,0.581,rockit is easy use apafter money,rockit is easy use apafter money,rockit is easy use apafter money
ddaa8ff5-327b-47a8-9c51-3cc9e1c93a43,😍,😍, smiling_face_with_heart-eyes ,en,0.633, smiling_face_with_heart-eyes ,smiling_face_with_heart-eyes,smiling_face_with_heart-eyes
fd5847d3-543c-41de-b439-455e4bcc658f,nice,nice,nice,en,0.839,nice,nice,nice
7dd7373d-35ea-405d-970f-5c557210d77a,nice,nice,nice,en,0.839,nice,nice,nice
150ec6a3-96eb-4f04-a64c-1b66ec1fb8d6,rocket is just a great app,rockit is just a gooddreat appp,rockit is just a gooddreat appp,en,0.941,rockit is just a gooddreat appp,rockit is just a gooddreat app,rockit is just a gooddreat app
8ae5949b-6da5-447d-affa-33be85cde349,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
ac635f0b-5a80-4786-b860-195fecea2566,"since five years i was using this apps from abroad, and it's was working also good, but from 2 month i unable to log in.. showing error with 'invalid account status.","sinicee appive years i was usingoodd this appps approm abroad, and it's was workingoodd also gooddood, but approm 2 month i uno/notble to logoodd in.. showingoodd error with 'invalid account status.","sinicee appive years i was usingoodd this appps approm abroad, and it's was workingoodd also gooddood, but approm 2 month i uno/notble to logoodd in.. showingoodd error with 'invalid account status.",en,0.954,"sinicee appive years i was usingoodd this appps approm abroad, and it's was workingoodd also gooddood, but approm 2 month i uno/notble to logoodd in.. showingoodd error with 'invalid account status.","sinicee appive years i was usingoodd this apps approm abroad, and it's was workingoodd also gooddood, but approm 2 month i unonotble to logoodd in.. showingoodd error with 'invalid account status.","sinice appive years i was usingoodd this apps approm abroad, and it's was workingoodd also gooddood, but approm 2 month i unonotble to logoodd in.. showingoodd error with 'invalid account status."
fe972778-534b-4d9d-9dc8-f7ca2ef4b106,the worst system. i've been trying to log in for the past hour. i can't log in. i keep getting calls and entering the pin over and over again.,the worst system. i've been tryingoodd to logoodd in apafter the past hour. i can't logoodd in. i keep gooddittingoodd calls and enteringoodd the pin over and over agooddain.,the worst system. i've been tryingoodd to logoodd in apafter the past hour. i can't logoodd in. i keep gooddittingoodd calls and enteringoodd the pin over and over agooddain.,en,0.931,the worst system. i've been tryingoodd to logoodd in apafter the past hour. i can't logoodd in. i keep gooddittingoodd calls and enteringoodd the pin over and over agooddain.,the worst system. i've been tryingoodd to logoodd in apafter the past hour. i can't logoodd in. i keep gooddittingoodd calls and enteringoodd the pin over and over agooddain.,the worst system. i've been tryingoodd to logoodd in apafter the past hour. i can't logoodd in. i keep gooddittingoodd calls and enteringoodd the pin over and over agooddain.
52f7eb9c-9f4f-4143-975b-681ab6e2b4cd,nice,nice,nice,en,0.839,nice,nice,nice
9a343f8e-32b9-44e6-aca9-21e93d4bf03e,very nice,very nice,very nice,en,0.998,very nice,very nice,very nice
76317339-65cd-49bc-ad77-0874f2e58257,best service,best serbrotherce,best serbrotherce,en,0.141,best serbrotherce,best serbrotherce,best serbrotherce
7ea310e5-c16c-429c-8296-02ed8844a134,very nice,very nice,very nice,en,0.998,very nice,very nice,very nice
a2af0afa-855d-44d5-bf81-dbbf14257bc0,nice,nice,nice,en,0.839,nice,nice,nice
ae220994-ca0f-4c42-be9f-cd48e7ec511c,very very good apps,very very gooddood appps,very very gooddood appps,en,0.986,very very gooddood appps,very very gooddood apps,very very gooddood apps
28db931f-4a1d-4e5b-b079-fc8531b1eada,ok,ok,ok,en,0.898,ok,ok,ok
84981419-fe9b-417f-add1-13fc8a86b2f7,very smart app,very smart appp,very smart appp,en,0.978,very smart appp,very smart app,very smart app
0fca4812-3370-4247-8990-73e7a061688f,my favourite app is rocket 😍😍😍😍😘😘😍😘😘😍😘😍😍😍😍😍😘😍😍😍😍😘😍😍😍🥰🥰😍😘🥰😍😍😍😍🥰😘😘😍😍🥰🥰🥰🥰😍🥰🥰🥰🥰🥰🥰🥰🥰🥰😘🥰🥰😍😍,my appavourite appp is rockit 😍😍😍😍😘😘😍😘😘😍😘😍😍😍😍😍😘😍😍😍😍😘😍😍😍🥰🥰😍😘🥰😍😍😍😍🥰😘😘😍😍🥰🥰🥰🥰😍🥰🥰🥰🥰🥰🥰🥰🥰🥰😘🥰🥰😍😍,my appavourite appp is rockit  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  face_blowing_a_kiss  face_blowing_a_kiss  smiling_face_with_heart-eyes  face_blowing_a_kiss  face_blowing_a_kiss  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_hearts  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_hearts  face_blowing_a_kiss  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_heart-eyes  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  face_blowing_a_kiss  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,en,0.617,my appavourite appp is rockit  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  face_blowing_a_kiss  face_blowing_a_kiss  smiling_face_with_heart-eyes  face_blowing_a_kiss  face_blowing_a_kiss  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_heart-eyes  face_blowing_a_kiss  smiling_face_with_hearts  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_hearts  face_blowing_a_kiss  face_blowing_a_kiss  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_heart-eyes  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_hearts  face_blowing_a_kiss  smiling_face_with_hearts  smiling_face_with_hearts  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes ,my appavourite app is rockit smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_blowing_a_kiss face_blowing_a_kiss smiling_face_with_heart-eyes face_blowing_a_kiss face_blowing_a_kiss smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_hearts smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_hearts face_blowing_a_kiss face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_heart-eyes smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts face_blowing_a_kiss smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_heart-eyes smiling_face_with_heart-eyes,my appavourite app is rockit smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_blowing_a_kiss face_blowing_a_kiss smiling_face_with_heart-eyes face_blowing_a_kiss face_blowing_a_kiss smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_heart-eyes face_blowing_a_kiss smiling_face_with_hearts smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_hearts face_blowing_a_kiss face_blowing_a_kiss smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_heart-eyes smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts face_blowing_a_kiss smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_heart-eyes smiling_face_with_heart-eyes
f1355cd8-6a95-4b0c-8c26-9cf90d0c4ad4,ok,ok,ok,en,0.898,ok,ok,ok
8ea5bfa5-3ae5-4249-a45b-1069da0263e8,valo app eta,good appp ita,good appp ita,en,0.353,good appp ita,good app ita,good app ita
519c186f-9c4a-491f-b91d-e01d4491644e,very bad app,very bad appp,very bad appp,en,0.985,very bad appp,very bad app,very bad app
4588343c-f123-4eb5-be78-2c0580bbda84,very nice,very nice,very nice,en,0.998,very nice,very nice,very nice
df916a56-2946-4ecf-be9c-304b9a16de57,verry good job,very gooddood job,very gooddood job,en,0.956,very gooddood job,very gooddood job,very gooddood job
57876426-448e-41c7-80a4-5353d4d2efb6,online very easy for real life banking. it is best for money useing. thank you rocket app,online very easy apafter real liappe bankingoodd. it is best apafter money useingoodd. thank you rockit appp,online very easy apafter real liappe bankingoodd. it is best apafter money useingoodd. thank you rockit appp,en,0.535,online very easy apafter real liappe bankingoodd. it is best apafter money useingoodd. thank you rockit appp,online very easy apafter real liappe bankingoodd. it is best apafter money useingoodd. thank you rockit app,online very easy apafter real liappe bankingoodd. it is best apafter money useingoodd. thank you rockit app
e8f956c6-8aa6-454a-b4ab-f7774318c6e9,no money is taken from any bank or card.,no money is tawhy approm any bank or card.,no money is tawhy approm any bank or card.,en,0.925,no money is tawhy approm any bank or card.,no money is tawhy approm any bank or card.,no money is tawhy approm any bank or card.
743e8dc6-3657-4b76-a4d3-5d47dac36a59,"rocket is just a great app — super simple and easy to use. sending money, paying bills, recharging my phone, checking balance, it all just works. fast transactions, instant notifications, no crashes or weird glitches. the app is lightweight, doesn't kill my battery, and works fine even on slow internet. plus agents are everywhere, so cash-in/out is never a hassle. honestly, it makes life easier without overcomplicating things. big thumbs up!","rockit is just a gooddreat appp — super simple and easy to use. sendingoodd money, payingoodd bills, rechargooddingoodd my phone, checkingoodd balanicee, it all just works. appast transactions, instant notiappications, no crashes or weird gooddlitches. the appp is ligooddhtweigooddht, doesn't kill my bittery, and works appine even on slow internit. plus agooddents are everywhere, so cash-in/out is never a hassle. honestly, it makes liappe easier without overcomplicatingoodd thingoodds. bigoodd thumbullshit up!","rockit is just a gooddreat appp — super simple and easy to use. sendingoodd money, payingoodd bills, rechargooddingoodd my phone, checkingoodd balanicee, it all just works. appast transactions, instant notiappications, no crashes or weird gooddlitches. the appp is ligooddhtweigooddht, doesn't kill my bittery, and works appine even on slow internit. plus agooddents are everywhere, so cash-in/out is never a hassle. honestly, it makes liappe easier without overcomplicatingoodd thingoodds. bigoodd thumbullshit up!",en,0.868,"rockit is just a gooddreat appp — super simple and easy to use. sendingoodd money, payingoodd bills, rechargooddingoodd my phone, checkingoodd balanicee, it all just works. appast transactions, instant notiappications, no crashes or weird gooddlitches. the appp is ligooddhtweigooddht, doesn't kill my bittery, and works appine even on slow internit. plus agooddents are everywhere, so cash-in/out is never a hassle. honestly, it makes liappe easier without overcomplicatingoodd thingoodds. bigoodd thumbullshit up!","rockit is just a gooddreat app super simple and easy to use. sendingoodd money, payingoodd bills, rechargooddingoodd my phone, checkingoodd balanicee, it all just works. appast transactions, instant notiappications, no crashes or weird gooddlitches. the app is ligooddhtweigooddht, doesn't kill my bittery, and works appine even on slow internit. plus agooddents are everywhere, so cash-inout is never a hassle. honestly, it makes liappe easier without overcomplicatingoodd thingoodds. bigoodd thumbullshit up!","rockit is just a gooddreat app super simple and easy to use. sendingoodd money, payingoodd bills, rechargooddingoodd my phone, checkingoodd balanice, it all just works. appast transactions, instant notiappications, no crashes or weird gooddlitches. the app is ligooddhtweigooddht, doesn't kill my bittery, and works appine even on slow internit. plus agooddents are everywhere, so cash-inout is never a hassle. honestly, it makes liappe easier without overcomplicatingoodd thingoodds. bigoodd thumbullshit up!"
af7c2de9-7492-4203-820f-fe79555da6d1,usefull for me ❤️‍🩹,useappull apafter me ❤️‍🩹,useappull apafter me  mending_heart ,en,0.399,useappull apafter me  mending_heart ,useappull apafter me mending_heart,useappull apafter me mending_heart
a1556300-8648-40f7-bd21-5fb30ca0aa58,nice,nice,nice,en,0.839,nice,nice,nice
dfa4089e-a592-4565-ac58-fbf1aabb7c87,good 👍,gooddood 👍,gooddood  thumbs_up ,en,0.461,gooddood  thumbs_up ,gooddood thumbs_up,gooddood thumbs_up
