,review_id,username,user_image,rating,review_text,thumbs_up_count,review_date,app_version,replied_at,reply_content,lang,app_name
10,dc110ad0-d855-4f1f-a066-a9e91c19d319,Habibur Rahman,https://play-lh.googleusercontent.com/a/ACg8ocKm2jkeWGPtjhID3O_z23TmX_r2d0DrW8WoX6GQ-NYY8oWk-w=mo,5,Good App,0,2026-06-04 16:15:49,7.2.0,2026-06-04 16:18:28,Thank you so much for your kind words. We really appreciate you taking the time to share your experience with us.,bn,bKash
11,35b1bb1c-c8a4-489e-afe5-ae9ddf6ec933,Nasir Ahmed Chowdhury,https://play-lh.googleusercontent.com/a/ACg8ocLLxGmWswjegybIqBcBdZkWfh071PsbD_KQfYcRtw2P7YVK_8Y=mo,5,good it,0,2026-06-04 15:47:49,7.2.0,2026-06-04 16:02:28,Thanks for taking the time out to share your experience with us. It really helps us keep going and deliver the best.,bn,bKash
12,562676cc-c3c5-44a6-8fea-f1431804ac23,Rj Salman,https://play-lh.googleusercontent.com/a-/ALV-UjW359WUBQRfWJRZabDTzuPrca2ob33pZDRHZnzwzA_OeUpXT1ZJ,5,nice,0,2026-06-04 13:50:05,7.2.0,2026-06-04 13:51:48,Thank you for the great review! We are so happy that you loved our app. Your appreciation & encouraging ratings means a lot to us. Thanks for being with bKash.,bn,bKash
13,9c729b6d-7bdf-4830-b49a-84e1573e34e5,shahed mdshahed,https://play-lh.googleusercontent.com/a/ACg8ocKWmalUT5dFAul44mvAjutRDyTmXBzPvGCxjf8sqMDyJvR5IA=mo,1,হয় হাই,0,2026-06-04 10:24:36,7.2.0,2026-06-04 10:30:54,বিকাশ থেকে আপনাকে স্বাগতম। বিকাশ সম্পর্কিত যেকোনো সেবা পেতে আপনার বিকাশ একাউন্ট নাম্বার উল্লেখ করে বিস্তারিত জানিয়ে আমাদের ই-মেইল করতে পারেন support@bkash.com এই ঠিকানায় অথবা লাইভ চ্যাট করতে ট্যাপ করুন: https://www.bkash.com/help/livechat এই লিংকে।,bn,bKash
14,d8affc90-89b9-407e-9569-6323a1b2171e,Md Mosheur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjU8-GSa4HUg1mPETDe_GzpDIpSt3ysZm5OBns4XiOMCdB5wdp4H,5,খুলনা জেলা পরিদর্শক ক্রাইম তদন্ত ইয়াস মানবাধিকার সহ-সভাপতি খুলনা জেলা কমিটি পরিবেশ ও আইন সহায়তা সংস্থা জনস্বার্থে দূর্নীতি তথ্য সংগ্রহ ও প্রকাশকারী দূর্নীতিবাজ দেশের শত্রু সমাজের জন্য আন্তর্জাতিক মানবাধিকার আইন প্রয়োগকারী সংস্থা কেন্দ্রীয় কমিটি,0,2026-06-04 09:45:33,7.0.0,2026-06-04 09:50:25,"৫ স্টার রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। আপনার বিকাশ সংক্রান্ত যেকোনো সেবা বা অফার সম্পর্কে জানতে আমাদের মেইল করুন support@bkash.com এই ঠিকানায় অথবা ""লাইভ চ্যাট "" করার জন্য https://www.bkash.com/help/livechat এই লিংকটি ভিজিট করুন।
",bn,bKash
15,88f0a9d9-0161-4fa4-9f25-29900b97761e,Malek Mia,https://play-lh.googleusercontent.com/a/ACg8ocL6mtRqtjOQQwueCfCuBtxKfEx3pLEs7go1y5Qki6h9dgkNyw=mo,5,আমার সব একাউন্ট বিকাশে আসুক যেমন যেমন ফেসবুক অ্যাকাউন্ট আইএমও একাউন্ট আরো অন্যান্য একাউন্ট গুলা বিকাশ এ যোগ করুন,1,2026-06-04 01:07:40,7.2.0,2026-06-04 01:10:12,"আপনার চাহিদার বিষয়টি আমাদের সাথে শেয়ার করার জন্য ধন্যবাদ। ভবিষ্যতে যদি এই ধরনের সেবা এসে থাকে সেক্ষেত্রে আশা করছি তা আপনি আমাদের ফেইসবুক পেইজ, ওয়েবসাইট (https://www.bkash.com/ ) অথবা বিকাশ অ্যাপ এর মাধ্যমে জানতে পারবেন।",bn,bKash
16,3b8f5f28-5087-4049-877c-74d7a2758d14,Md Jowel,https://play-lh.googleusercontent.com/a-/ALV-UjUFtwq5MSclQe_kZcpnNYeNY-JmoFuhpg-iAXvxBWTfl11UCUPr,5,এইআপটি অনেকটা ভালো,0,2026-06-03 22:02:50,7.1.0,2026-06-03 22:05:30,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
17,750d2ef7-e8cc-40f7-9a85-504abd47b444,MD Shahin,https://play-lh.googleusercontent.com/a/ACg8ocKcm1V9Sju4yvsigshDxpncHPml5yq6WuvvsPVs01e-rR8NWg=mo,5,এত ঘন ঘন আপডেট না দিয়ে একবারে কাস্টমাইজ করে দিলে এমনি খুবই ভালো,1,2026-06-03 21:37:29,7.2.0,2026-06-03 21:44:17,"বিকাশ গ্রাহকদের উন্নতমানের সেবা এবং সব নতুন ফিচার দিতে প্রতিনিয়ত অ্যাপের নতুন ভার্সন নিয়ে আসছে। বিকাশ অ্যাকাউন্টের নিরাপত্তা এবং অ্যাপের সহজ ব্যবহারের জন্য এটি আপডেট করা প্রয়োজন। বিকাশ অ্যাপ ব্যবহারে কোনো সমস্যা হলে, সমাধান পেতে আমাদের support@bkash.com ঠিকানায় ইমেইল করুন অথবা https://www.bkash.com/help/livechat লিঙ্ক থেকে লাইভ চ্যাট করুন।",bn,bKash
18,e59155f0-cf2b-4f6f-8120-d8213454116c,Md Akbot H,https://play-lh.googleusercontent.com/a/ACg8ocKMW8b1qrSPWo_sPtD0VhoPE0gLfVi7a47tnR8yJVL3HUaS7w=mo,5,aliakbor,0,2026-06-03 18:57:11,7.2.0,2026-06-03 19:14:32,"Thank you very much for your 5-star review. Please explain your query so that we can provide correct information. For any services or offers related to your bKash account, please email us at support@bkash.com or Contact “Live Chat” by tapping on this link https://www.bkash.com/help/livechat with relevant information and your bKash number.",bn,bKash
19,2c49bfce-34c2-444d-8fe3-e9da816741c3,Md.Mohabbat Islam,https://play-lh.googleusercontent.com/a/ACg8ocI-lMrdPSp0RfTsKPbY_GMJCU7avC8pHxZHbqR-5mDKj_2FIA=mo,5,বিকাশ সবচেয়ে সেরা।,0,2026-06-03 15:54:44,,2026-06-03 15:59:27,আপনার মূল্যবান মতামত আমাদের সাথে শেয়ার করার জন্য আমরা কৃতজ্ঞ এবং বিকাশ ব্যবহার করে আপনার ভালো অভিজ্ঞতা হয়েছে জেনে আমরা আনন্দিত। আমরা প্রতিনিয়ত গ্রাহকদের সর্বোচ্চ সেবাটি প্রদান করার জন্য চেষ্টা করে থাকি এবং সত্যিই আনন্দিত হই যখন আপনাদের এই প্রচেষ্টাটি ভালো লাগে।,bn,bKash
20,c19a17fe-0219-43fa-a5b7-02b97f3ac622,MD:Riyan Howlather,https://play-lh.googleusercontent.com/a/ACg8ocJkP0PE-06U9qCFAO5Xq8fvSDOMYzfOMnKhOyZt65DLhqepcA=mo,5,খুব ভালো এপস আমার মতে বিসসের সবচেয়ে সেরা এপস,0,2026-06-03 11:22:50,7.1.0,2026-06-03 11:30:32,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে এবং আপনার আশানুরূপ সেবা দিতে পারায় আমরা আনন্দিত। বিকাশের সাথে থাকার জন্য ধন্যবাদ।,bn,bKash
21,aaa95fb5-c734-424d-99e6-87a181a52844,TIPU MIHA,https://play-lh.googleusercontent.com/a-/ALV-UjUmVPa4dGmdVzNoEYB3W50kSDI4-AbaLx341avGDK6XiUBfG3Vt,5,ওকে,0,2026-06-03 05:31:40,7.2.0,2026-06-03 05:44:35,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
22,4c085a7a-26d7-4d80-8ac2-bb54895b494c,md rubel,https://play-lh.googleusercontent.com/a-/ALV-UjUC1i3Fi28zB_NpxE0F4fs6S65ClqKOlCwEq5V9TCLMDrrmjEU,5,অনেক ভালো,0,2026-06-03 02:56:22,7.2.0,2026-06-03 03:02:29,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
23,67fcb5f9-c0bc-4efe-97ac-50291d5898fd,Joy Das,https://play-lh.googleusercontent.com/a/ACg8ocI3ycOPc_4WJbuhArbLviqAICU2O0HKz73xshCc2Jo1gJs1qg=mo,1,খুব ভালো,0,2026-06-03 02:10:37,7.0.0,2026-06-03 02:20:48,"Your appreciation means a lot to us. We are continuously working to enrich your experience through bKash App. As you are happy with the App, if you'd like you may reconsider your rating.",bn,bKash
24,4e86dc54-efd4-43ed-b453-af7ca5ddd3ab,MD. AL-AMIN,https://play-lh.googleusercontent.com/a/ACg8ocJAuZxDwVIzoLnX9pjjtDZT1-C30FxwuK3JJSnh_Af0n4ZdVVc=mo,5,বিকাশের সাথে তিন বছর,0,2026-06-02 23:14:16,7.2.0,2026-06-02 23:21:16,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
25,c676d4e7-0182-4ecd-9807-b703dd5858de,Md kasham Mia,https://play-lh.googleusercontent.com/a-/ALV-UjXOj1J8PJqYHc3GjfcX2eCmVb6aRizxmAWQG7jxI3dBbMn7l2el,5,আমার বিকাশ ঠিক করতে চাই,0,2026-06-02 21:28:31,7.2.0,2026-06-02 21:41:24,"৫ স্টার রেটিং দেওয়ার জন্য অসংখ্য ধন্যবাদ। অনুগ্রহ করে আপনার রিভিউটি বুঝিয়ে বলুন যাতে সঠিক তথ্য দিয়ে সহযোগিতা করতে পারি। এছাড়া আপনার বিকাশ সংক্রান্ত যেকোনো সেবা বা অফার সম্পর্কে জানতে আপনার বিকাশ একাউন্ট নাম্বার সহ আমাদের মেইল করুন support@bkash.com এই ঠিকানায় অথবা ""লাইভ চ্যাট ""  করার জন্য https://www.bkash.com/help/livechat এই লিংকটি ভিজিট করুন।",bn,bKash
26,636229e1-5397-4025-9423-6c370129c44a,Sojib Molla,https://play-lh.googleusercontent.com/a/ACg8ocJ95Jvh-HcUMEt1rd0ZEL5Cd8AzoVAKme1-Xc7FUtKEM36tRQ=mo,5,Bhalo app,0,2026-06-02 21:28:07,,2026-06-02 21:31:24,রিভিউ দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করার অভিজ্ঞতাটি আমাদের সাথে তুলে ধরার জন্য এবং বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
27,7fa88bbc-a5e0-4649-98d6-6bb6aa2b07ac,khokan mahmud,https://play-lh.googleusercontent.com/a/ACg8ocLuv9Vwtu-wzPbQtgSep8ngLDLev1WW38g4KiquZJpJHfUMaVU=mo,5,10 বছর,0,2026-06-02 18:21:26,7.2.0,2026-06-02 18:32:00,"৫ স্টার রেটিং দেওয়ার জন্য আপনাকে ধন্যবাদ। অনুগ্রহ করে আপনার রিভিউটি বুঝিয়ে বলুন যাতে সঠিক তথ্য দিয়ে সহযোগিতা করতে পারি। এছাড়া আপনার বিকাশ সংক্রান্ত যেকোনো সেবা বা অফার সম্পর্কে জানতে আপনার বিকাশ একাউন্ট নাম্বার সহ আমাদের মেইল করুন support@bkash.com এই ঠিকানায় অথবা ""লাইভ চ্যাট ""  করার জন্য https://www.bkash.com/help/livechat এই লিংকটি ভিজিট করুন।",bn,bKash
28,1d9ee3bc-00eb-4ad0-bb3a-bf1ce865422b,আল্লাহ আমাদের রব,https://play-lh.googleusercontent.com/a-/ALV-UjWmNV7tIQDqLcbx0JIupde87yeMnWc1pwLEsnuatUZi4UTJIkRu,5,মেলা খারাপ এই অ্যাপটি🚽,1,2026-06-02 09:21:06,7.2.0,2026-06-02 09:26:19,"আপনার অসুবিধার জন্য আমরা দুঃখিত। আপনার সমস্যা সম্পর্কে বিস্তারিত জানাতে “লাইভ চ্যাট “ করার জন্য https://www.bkash.com/help/livechat এই লিংকটি ভিজিট করুন। বা support@bkash.com এ ইমেইলের মাধ্যমে আমাদের সাথে যোগাযোগ করুন, আমাদের সংশ্লিষ্ট টিম আপনার সমস্যা সমাধানের চেষ্টা করবে।",bn,bKash
29,d7d53545-8c47-455f-b525-fa9af0104272,Nupurbogra 1234,https://play-lh.googleusercontent.com/a/ACg8ocLpoU9sBI3GZEtRYNpGanwvgsDws3jz4-mtBmgyuoXvSL9tRg=mo,2,০১৭২১৮২৫৫৩০,0,2026-06-02 01:28:48,7.2.0,2026-06-02 01:40:53,"আপনার বিকাশ একাউন্টের নিরাপত্তার স্বার্থে, একাউন্ট নাম্বার এবং সকল ব্যক্তিগত তথ্য যেকোনো সামাজিক মাধ্যমে শেয়ার করা থেকে বিরত থাকুন।বিকাশ সংক্রান্ত সমস্যার সমাধান পেতে আমাদেরকে ই-মেইল করুন support@bkash.com এই ঠিকানায়,লাইভ চ্যাট করতে https://www.bkash.com/help/livechat ।এছাড়া,বিকাশ অ্যাপটি ভালো লেগে থাকে আপনার রেটিংটি পুনর্বিবেচনা করতে পারেন


",bn,bKash
30,416069fa-51b8-44b1-a745-329a412c9c10,Muhammad AnwaR sheikh,https://play-lh.googleusercontent.com/a/ACg8ocKTf3yCir8WrueJKlVw-j1mzD22epYbvV6gj6j1QQOVE3v2lJWN=mo,1,লোন তো দেননি না এই লোন এর কথা বলে আপনারা আরো মানুষ কে প্রতারণার সুযোগ করে দিয়েছেন এই লোন অপশন তুলে দেন,1,2026-06-01 23:46:42,7.2.0,,,bn,bKash
31,28bb3a57-5d85-4c22-9cec-a75b525b91d7,Najmul Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjXkTIpvdeav5CZoquyXz7Zqmr2GsA0J7efaVqxa0g7whh0RfH24,5,ফিঙ্গার নিচ্ছে না,0,2026-06-01 22:16:40,6.2.0,2026-06-01 22:40:31,"আপনার অসুবিধার জন্য আমরা দুঃখিত। আপনার সমস্যা সম্পর্কে বিস্তারিত জানাতে “লাইভ চ্যাট “ করার জন্য https://www.bkash.com/help/livechat এই লিংকটি ভিজিট করুন। বা support@bkash.com এ ইমেইলের মাধ্যমে আমাদের সাথে যোগাযোগ করুন, আমাদের সংশ্লিষ্ট টিম আপনার সমস্যা সমাধানের চেষ্টা করবে।",bn,bKash
32,a96affc0-e648-46b8-a0ac-d51aad160a84,আব্দুল সামাদ,https://play-lh.googleusercontent.com/a-/ALV-UjWZJdwBWoJlRZJmSwj0L4QEHq3VKk2tvw7KNgo5k_IgXi92Xz0,5,ভালো,0,2026-06-01 18:24:15,7.1.0,2026-06-01 18:27:53,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
33,8c9b023d-b2b3-4049-85fe-cf93556cb081,Md robin,https://play-lh.googleusercontent.com/a-/ALV-UjU0qgsajiKeJHcGIAf7PoxjvzRuMaBdnkaUFfBoCSJMen5K7nXm,3,ভালো,0,2026-06-01 16:06:53,7.2.0,2026-06-01 16:15:27,"আপনার রিভিউ-এর জন্য আপনাকে ধন্যবাদ। আমরা প্রতিনিয়ত বিকাশ এ আরও দারুণ সব ফিচার এবং সেবা নিয়ে আসছি। আপনি যেহেতু বিকাশ অ্যাপ ব্যবহার করে খুশি রয়েছেন, তাই আপনি চাইলে আপনার রেটিংটি পুনর্বিবেচনা করতে পারেন।",bn,bKash
34,55e9e27e-fb4d-4b8f-897c-eb4071db015b,Alamin Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocLio3ZyVVZ2lMvP5lxPQ1ws4KNWkKM3EBGkSXBmX-9zqpXNBA=mo,5,very helpful apps,0,2026-06-01 10:38:42,7.2.0,2026-06-01 10:45:51,Thank you for your encouraging words. We are really glad that you liked our app. We will keep working to provide a good user experience. Keep using our app.,bn,bKash
35,99c51971-0acf-458a-8a23-eb07a63a0595,Md Mizancox,https://play-lh.googleusercontent.com/a-/ALV-UjXcceLB4ifCbuRlJq5QCnB3obXE9VKmAp3iKKA0FH8Z-HJNvcU,5,খুব সুন্দর একটি বই,0,2026-06-01 10:10:38,,2026-06-01 10:15:57,রিভিউ দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করার অভিজ্ঞতাটি আমাদের সাথে তুলে ধরার জন্য এবং বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
36,236a541b-7b80-4063-a3d4-7dd7c4dec55b,My mom Kh,https://play-lh.googleusercontent.com/a/ACg8ocIVKogUoOIy_KiqbJunZIfC5emFmKSXcyxQ6VVFIo52p8_xLg=mo,5,অসাধারণ একটা সফটওয়্যার,0,2026-05-31 23:04:43,,2026-06-01 01:45:31,আপনার মূল্যবান মতামত আমাদের সাথে শেয়ার করার জন্য আমরা কৃতজ্ঞ এবং বিকাশ ব্যবহার করে আপনার ভালো অভিজ্ঞতা হয়েছে জেনে আমরা আনন্দিত। আমরা প্রতিনিয়ত গ্রাহকদের সর্বোচ্চ সেবাটি প্রদান করার জন্য চেষ্টা করে থাকি এবং সত্যিই আনন্দিত হই যখন আপনাদের এই প্রচেষ্টাটি ভালো লাগে।,bn,bKash
37,5592368c-f6f3-43da-9e45-6ac7ed273a77,Md Hossain Cumilla,https://play-lh.googleusercontent.com/a-/ALV-UjU1WWpyGOsCCZlndum2i314i1it6hS6yklMjMPQWSe9sGO1q4kI,5,"জীবনের কঠিনতম সময়েই বোঝা যায়, কে তোমার পাশে আছে আর কে অভিনয়ের আড়ালে। 🎭🤝",0,2026-05-31 05:15:32,,2026-05-31 06:00:36,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
38,d2d0d594-bf78-4631-88fa-1a7da67a78c9,MD MEER HOSSEN,https://play-lh.googleusercontent.com/a-/ALV-UjVNNYYqmLeJMVK5GJ5pGmkFT5yu8g35wh5K7Y5vOsOWNbXVhhI,5,খুব সুন্দর,0,2026-05-30 23:48:50,,2026-05-30 23:54:03,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
39,8c1a4b92-1237-4498-8ef9-a5ab13074b39,MEHEDI HASAN 2.0,https://play-lh.googleusercontent.com/a-/ALV-UjXxbsybxVL3xlbuUpwD91QpQ82F1XN_4ZnYdA4O7cOSZPRohgXe,1,. kub baje app 32k taka lock kore felse coustomer service take kono support pay nai Issa kore besi taka dake lock kore dise personal account,3,2026-05-30 22:07:25,7.2.0,2026-05-30 22:13:49,"আপনার অসুবিধার জন্য আমরা দুঃখিত। আপনার সমস্যা সম্পর্কে বিস্তারিত জানাতে “লাইভ চ্যাট “ করার জন্য https://www.bkash.com/help/livechat এই লিংকটি ভিজিট করুন। বা support@bkash.com এ ইমেইলের মাধ্যমে আমাদের সাথে যোগাযোগ করুন, আমাদের সংশ্লিষ্ট টিম আপনার সমস্যা সমাধানের চেষ্টা করবে।",bn,bKash
40,65ff4e63-9e2c-43a4-8122-e6b29980c24b,MD Sohel,https://play-lh.googleusercontent.com/a/ACg8ocK8_4quD-XHbwKllzy8EXuyj-IZjsNr8iz3Sbbevm-Irj2vaQ=mo,5,অনেক সুন্দর,0,2026-05-30 09:14:39,7.2.0,2026-05-30 09:16:43,রেটিং দেওয়ার জন্য আপনাকে অসংখ্য ধন্যবাদ। বিকাশ অ্যাপ ব্যবহার করে আপনার ভালো লেগেছে জেনে আমরা আনন্দিত।,bn,bKash
